ID	Speaker	ALL	CT	ABC	CNN	WP	NPR	PF	TG	NYT	FC	Text
1116	TRUMP	0	0	0	0	0	0	0	0	0	0	And they are being slaughtered...
1117	WALLACE	0	0	0	0	0	0	0	0	0	0	Yes.
1118	TRUMP	0	0	0	0	0	0	0	0	0	0	because of bad decisions.
1119	WALLACE	0	0	0	0	0	0	0	0	0	0	If I may just finish here, and you also said that -- that Syria and Russia are busy fighting ISIS.
1120	WALLACE	0	0	0	0	0	0	0	0	0	0	In fact, they have been the ones who've been bombing and shelling eastern Aleppo, and they just announced a humanitarian pause, in effect, admitting that they have been bombing and shelling Aleppo.
1121	WALLACE	0	0	0	0	0	0	0	0	0	0	Would you like to clear that up, sir?
1122	TRUMP	0	0	0	0	0	0	0	0	0	0	Well, Aleppo is a disaster.
1123	TRUMP	0	0	0	0	0	0	0	0	0	0	It's a humanitarian nightmare.
1124	TRUMP	0	0	0	0	0	0	0	0	0	0	But it has fallen from the -- from any standpoint.
1125	TRUMP	0	0	0	0	0	0	0	0	0	0	I mean, what do you need, a signed document?
1126	TRUMP	0	0	0	0	0	0	0	0	0	0	Take a look at Aleppo.
1127	TRUMP	0	0	0	0	0	0	0	0	0	0	It is so sad when you see what's happened.
1128	TRUMP	0	0	0	0	0	0	0	0	0	0	And a lot of this is because of Hillary Clinton, because what's happened is, by fighting Assad, who turned out to be a lot tougher than she thought, and now she's going to say, oh, he loves Assad, she's -- he's just much tougher and much smarter than her and Obama.
1129	TRUMP	0	0	0	0	0	0	0	0	0	0	And everyone thought he was gone two years ago, three years ago.
1130	TRUMP	0	0	0	0	0	0	0	0	0	0	He -- he aligned with Russia.
1131	TRUMP	0	0	0	0	0	0	0	0	0	0	He now also aligned with Iran, who we made very powerful.
1132	TRUMP	0	0	0	0	0	0	0	0	0	0	We gave them $150 billion back.
1133	TRUMP	0	0	0	0	0	0	0	0	0	0	We give them $1.7 billion in cash.
1134	TRUMP	0	0	0	0	0	0	0	0	0	0	I mean, cash.
1135	TRUMP	0	0	0	0	0	0	0	0	0	0	Bundles of cash as big as this stage.
1136	TRUMP	0	0	0	0	0	0	0	0	0	0	We gave them $1.7 billion.
1137	TRUMP	0	0	0	0	0	0	0	0	0	0	Now they have -- he has aligned with Russia and with Iran.
1138	TRUMP	0	0	0	0	0	0	0	0	0	0	They don't want ISIS, but they have other things, because we're backing -- we're backing rebels.
1139	TRUMP	0	0	0	0	0	0	0	0	0	0	We don't know who the rebels are.
1140	TRUMP	0	0	0	0	0	0	0	0	0	0	We're giving them lots of money, lots of everything.
1141	TRUMP	0	0	0	0	0	0	0	0	0	0	We don't know who the rebels are.
1142	TRUMP	0	0	0	0	0	0	0	0	0	0	And when and if -- and it's not going to happen, because you have Russia and you have Iran now.
1143	TRUMP	0	0	0	0	0	0	0	0	0	0	But if they ever did overthrow Assad, you might end up with -- as bad as Assad is, and he's a bad guy, but you may very well end up with worse than Assad.
1144	TRUMP	0	0	0	0	0	0	0	0	0	0	If she did nothing, we'd be in much better shape.
1145	TRUMP	1	0	0	0	0	0	0	0	1	0	And this is what's caused the great migration, where she's taking in tens of thousands of Syrian refugees, who probably in many cases -- not probably, who are definitely...
1146	WALLACE	0	0	0	0	0	0	0	0	0	0	Let me...
1147	TRUMP	2	0	0	0	0	1	0	0	1	0	in many cases, ISIS-aligned, and we now have them in our country, and wait until you see -- this is going to be the great Trojan horse.
1148	TRUMP	1	0	0	0	0	1	0	0	0	0	And wait until you see what happens in the coming years.
1149	TRUMP	0	0	0	0	0	0	0	0	0	0	Lots of luck, Hillary.
1150	TRUMP	0	0	0	0	0	0	0	0	0	0	Thanks a lot for doing a great job.
1151	WALLACE	0	0	0	0	0	0	0	0	0	0	Secretary Clinton, you have talked about -- and in the last debate and again today -- that you would impose a no-fly zone to try to protect the people of Aleppo and to stop the killing there.
1152	WALLACE	0	0	0	0	0	0	0	0	0	0	President Obama has refused to do that because he fears it's going to draw us closer or deeper into the conflict.
1153	WALLACE	0	0	0	0	0	0	0	0	0	0	And General Joseph Dunford, the chairman of the Joint Chiefs of Staff, says you impose a no-fly zone, chances are you're going to get into a war -- his words -- with Syria and Russia.
1154	WALLACE	0	0	0	0	0	0	0	0	0	0	So the question I have is, if you impose a no-fly zone -- first of all, how do you respond to their concerns?
1155	WALLACE	0	0	0	0	0	0	0	0	0	0	Secondly, if you impose a no-fly zone and a Russian plane violates that, does President Clinton shoot that plane down?
1156	CLINTON	0	0	0	0	0	0	0	0	0	0	Well, Chris, first of all, I think a no-fly zone could save lives and could hasten the end of the conflict.
1157	CLINTON	0	0	0	0	0	0	0	0	0	0	I'm well aware of the really legitimate concerns that you have expressed from both the president and the general.
1158	CLINTON	0	0	0	0	0	0	0	0	0	0	This would not be done just on the first day.
1159	CLINTON	0	0	0	0	0	0	0	0	0	0	This would take a lot of negotiation.
1160	CLINTON	0	0	0	0	0	0	0	0	0	0	And it would also take making it clear to the Russians and the Syrians that our purpose here was to provide safe zones on the ground.
1161	CLINTON	0	0	0	0	0	0	0	0	0	0	We've had millions of people leave Syria and those millions of people inside Syria who have been dislocated.
1162	CLINTON	0	0	0	0	0	0	0	0	0	0	So I think we could strike a deal and make it very clear to the Russians and the Syrians that this was something that we believe was in the best interests of the people on the ground in Syria, it would help us with our fight against ISIS.
1163	CLINTON	0	0	0	0	0	0	0	0	0	0	But I want to respond to what Donald said about refugees.
1164	CLINTON	0	0	0	0	0	0	0	0	0	0	He's made these claims repeatedly.
1165	CLINTON	0	0	0	0	0	0	0	0	0	0	I am not going to let anyone into this country who is not vetted, who we do not have confidence in.
1166	CLINTON	0	0	0	0	0	0	0	0	0	0	But I am not going to slam the door on women and children.
1167	CLINTON	0	0	0	0	0	0	0	0	0	0	That picture of that little 4-year-old boy in Aleppo, with the blood coming down his face while he sat in an ambulance, is haunting.
1168	CLINTON	0	0	0	0	0	0	0	0	0	0	And so we are going to do very careful, thorough vetting.
1169	CLINTON	0	0	0	0	0	0	0	0	0	0	That does not solve our internal challenges with ISIS and our need to stop radicalization, to work with American Muslim communities who are on the front lines to identify and prevent attacks.
1170	CLINTON	1	0	0	0	0	1	0	0	0	0	In fact, the killer of the dozens of people at the nightclub in Orlando, the Pulse nightclub, was born in Queens, the same place Donald was born.
1171	CLINTON	0	0	0	0	0	0	0	0	0	0	So let's be clear about what the threat is and how we are best going to be able to meet it.
1172	CLINTON	0	0	0	0	0	0	0	0	0	0	And, yes, some of that threat emanates from over in Syria and Iraq, and we've got to keep fighting, and I will defeat ISIS, and some of it is we have to up our game and be much smarter here at home.
1173	WALLACE	0	0	0	0	0	0	0	0	0	0	Folks, I want to get into our final segment.
1174	TRUMP	0	0	0	0	0	0	0	0	0	0	But I just have to...
1175	WALLACE	0	0	0	0	0	0	0	0	0	0	Real quick.
1176	TRUMP	0	0	0	0	0	0	0	0	0	0	It's so ridiculous what she -- she will defeat ISIS.
1177	TRUMP	0	0	0	0	0	0	0	0	0	0	We should have never let ISIS happen in the first place.
1178	TRUMP	1	0	0	0	0	0	0	0	1	0	And right now, they're in 32 countries.
1179	WALLACE	0	0	0	0	0	0	0	0	0	0	OK.
1180	TRUMP	0	0	0	0	0	0	0	0	0	0	We should have -- wait one second.
1181	TRUMP	0	0	0	0	0	0	0	0	0	0	They had a cease-fire three weeks ago.
1182	TRUMP	0	0	0	0	0	0	0	0	0	0	A cease-fire, the United States, Russia, and Syria.
1183	TRUMP	1	0	0	0	0	0	0	0	1	0	And during the cease-fire, Russia took over vast swatches of land, and then they said we don't want the cease-fire anymore.
1184	TRUMP	1	0	0	0	0	0	0	0	1	0	We are so outplayed on missiles, on cease-fires.
1185	TRUMP	0	0	0	0	0	0	0	0	0	0	They are outplayed.
1186	TRUMP	0	0	0	0	0	0	0	0	0	0	Now, she wasn't there.
1187	TRUMP	0	0	0	0	0	0	0	0	0	0	I assume she had nothing to do with it.
1188	TRUMP	0	0	0	0	0	0	0	0	0	0	But our country is so outplayed by Putin and Assad, and by the way -- and by Iran.
1189	TRUMP	0	0	0	0	0	0	0	0	0	0	Nobody can believe how stupid our leadership is.
1190	WALLACE	0	0	0	0	0	0	0	0	0	0	Mr. Trump, Secretary Clinton -- no, we need to move on to our final segment, and that is the national debt, which has not been discussed until tonight.
1191	WALLACE	0	0	0	0	0	0	0	0	0	0	Our national debt, as a share of the economy, our GDP, is now 77 percent.
1192	WALLACE	0	0	0	0	0	0	0	0	0	0	That's the highest since just after World War II.
1193	WALLACE	0	0	0	0	0	0	0	0	0	0	But the nonpartisan Committee for a Responsible Federal Budget says, Secretary Clinton, under your plan, debt would rise to 86 percent of GDP over the next 10 years.
1194	WALLACE	0	0	0	0	0	0	0	0	0	0	Mr. Trump, under your plan, they say it would rise to 105 percent of GDP over the next 10 years.
1195	WALLACE	0	0	0	0	0	0	0	0	0	0	The question is, why are both of you ignoring this problem?
1196	WALLACE	0	0	0	0	0	0	0	0	0	0	Mr. Trump, you go first.
1197	TRUMP	1	0	0	0	0	0	0	0	1	0	Well, I say they're wrong, because I'm going to create tremendous jobs.
1198	TRUMP	0	0	0	0	0	0	0	0	0	0	And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero.
1199	TRUMP	0	0	0	0	0	0	0	0	0	0	But we're bringing it from 1 percent up to 4 percent.
1200	TRUMP	0	0	0	0	0	0	0	0	0	0	And I actually think we can go higher than 4 percent.
1201	TRUMP	0	0	0	0	0	0	0	0	0	0	I think you can go to 5 percent or 6 percent.
1202	TRUMP	0	0	0	0	0	0	0	0	0	0	And if we do, you don't have to bother asking your question, because we have a tremendous machine.
1203	TRUMP	0	0	0	0	0	0	0	0	0	0	We will have created a tremendous economic machine once again.
1204	TRUMP	0	0	0	0	0	0	0	0	0	0	To do that, we're taking back jobs.
1205	TRUMP	1	0	0	0	0	1	0	0	0	0	We're not going to let our companies be raided by other countries where we lose all our jobs, we don't make our product anymore.
1206	TRUMP	0	0	0	0	0	0	0	0	0	0	It's very sad.
1207	TRUMP	0	0	0	0	0	0	0	0	0	0	But I'm going to create a -- the kind of a country that we were from the standpoint of industry.
1208	TRUMP	0	0	0	0	0	0	0	0	0	0	We used to be there.
1209	TRUMP	0	0	0	0	0	0	0	0	0	0	We've given it up.
1210	TRUMP	0	0	0	0	0	0	0	0	0	0	We've become very, very sloppy.
1211	TRUMP	0	0	0	0	0	0	0	0	0	0	We've had people that are political hacks making the biggest deals in the world, bigger than companies.
1212	TRUMP	0	0	0	0	0	0	0	0	0	0	You take these big companies, these trade deals are far bigger than these companies, and yet we don't use our great leaders, many of whom back me and many of whom back Hillary, I must say.
1213	TRUMP	0	0	0	0	0	0	0	0	0	0	But we don't use those people.
1214	TRUMP	0	0	0	0	0	0	0	0	0	0	Those are the people -- these are the greatest negotiators in the world.
1215	TRUMP	0	0	0	0	0	0	0	0	0	0	We have the greatest businesspeople in the world.
1216	TRUMP	0	0	0	0	0	0	0	0	0	0	We have to use them to negotiate our trade deals.
1217	TRUMP	0	0	0	0	0	0	0	0	0	0	We use political hacks.
1218	TRUMP	0	0	0	0	0	0	0	0	0	0	We use people that get the position because they gave -- they made a campaign contribution and they're dealing with China and people that are very much smarter than they are.
1219	TRUMP	0	0	0	0	0	0	0	0	0	0	So we have to use our great people.
1220	TRUMP	0	0	0	0	0	0	0	0	0	0	But that being said, we will create an economic machine the likes of which we haven't seen in many decades.
1221	TRUMP	0	0	0	0	0	0	0	0	0	0	And people, Chris, will again go back to work and they'll make a lot of money.
1222	TRUMP	0	0	0	0	0	0	0	0	0	0	And we'll have companies that will grow and expand and start from new.
1223	WALLACE	0	0	0	0	0	0	0	0	0	0	Secretary Clinton?
1224	CLINTON	0	0	0	0	0	0	0	0	0	0	"Well, first, when I hear Donald talk like that and know that his slogan is ""Make America Great Again,"" I wonder when he thought America was great."
1225	CLINTON	0	0	0	0	0	0	0	0	0	0	"And before he rushes and says, ""You know, before you and President Obama were there,"" I think it's important to recognize that he has been criticizing our government for decades."
1226	CLINTON	0	0	0	0	0	0	0	0	0	0	You know, back in 1987, he took out a $100,000 ad in the New York Times, during the time when President Reagan was president, and basically said exactly what he just said now, that we were the laughingstock of the world.
1227	CLINTON	0	0	0	0	0	0	0	0	0	0	He was criticizing President Reagan.
1228	CLINTON	0	0	0	0	0	0	0	0	0	0	"This is the way Donald thinks about himself, puts himself into, you know, the middle and says, ""You know, I alone can fix it,"" as he said on the convention stage."
1229	CLINTON	1	0	0	0	0	1	0	0	0	0	But if you look at the debt, which is the issue you asked about, Chris, I pay for everything I'm proposing.
1230	CLINTON	7	1	1	1	0	1	0	1	1	1	I do not add a penny to the national debt.
1231	CLINTON	0	0	0	0	0	0	0	0	0	0	I take that very seriously, because I do think it's one of the issues we've got to come to grips with.
1232	CLINTON	0	0	0	0	0	0	0	0	0	0	So when I talk about how we're going to pay for education, how we're going to invest in infrastructure, how we're going to get the cost of prescription drugs down, and a lot of the other issues that people talk to me about all the time, I've made it very clear we are going where the money is.
1233	CLINTON	0	0	0	0	0	0	0	0	0	0	We are going to ask the wealthy and corporations to pay their fair share.
1234	CLINTON	0	0	0	0	0	0	0	0	0	0	And there is no evidence whatsoever that that will slow down or diminish our growth.
1235	CLINTON	0	0	0	0	0	0	0	0	0	0	In fact, I think just the opposite.
1236	CLINTON	0	0	0	0	0	0	0	0	0	0	We'll have what economists call middle-out growth.
1237	CLINTON	0	0	0	0	0	0	0	0	0	0	We've got to get back to rebuilding the middle class, the families of America.
1238	CLINTON	0	0	0	0	0	0	0	0	0	0	That's where growth will come from.
1239	CLINTON	0	0	0	0	0	0	0	0	0	0	That's why I want to invest in you.
1240	CLINTON	0	0	0	0	0	0	0	0	0	0	I want to invest in your family.
1241	CLINTON	0	0	0	0	0	0	0	0	0	0	And I think that's the smartest way to grow the economy, to make the economy fairer.
1242	CLINTON	0	0	0	0	0	0	0	0	0	0	And we just have a big disagreement about this.
1243	CLINTON	0	0	0	0	0	0	0	0	0	0	It may be because of our experiences.
1244	CLINTON	0	0	0	0	0	0	0	0	0	0	You know, he started off with his dad as a millionaire...
1245	TRUMP	0	0	0	0	0	0	0	0	0	0	Yeah, yeah, we've heard -- we've heard this before, Hillary.
1246	CLINTON	0	0	0	0	0	0	0	0	0	0	I started off with -- my dad was a small-business man.
1247	TRUMP	0	0	0	0	0	0	0	0	0	0	We've heard this before.
1248	CLINTON	0	0	0	0	0	0	0	0	0	0	And I think it -- you know, it's a difference that affects how we see the world and what we want to do with the economy.
1249	WALLACE	0	0	0	0	0	0	0	0	0	0	Time.
1250	TRUMP	0	0	0	0	0	0	0	0	0	0	Thank you, Hillary.
1251	TRUMP	0	0	0	0	0	0	0	0	0	0	Could I just respond?
1252	WALLACE	0	0	0	0	0	0	0	0	0	0	Well, no, sir, because we're running out of time...
1253	TRUMP	0	0	0	0	0	0	0	0	0	0	Because I did disagree with Ronald Reagan very strongly on trade.
1254	TRUMP	0	0	0	0	0	0	0	0	0	0	I disagreed with him.
1255	TRUMP	0	0	0	0	0	0	0	0	0	0	We should have been much tougher on trade even then.
1256	TRUMP	0	0	0	0	0	0	0	0	0	0	I've been waiting for years.
1257	TRUMP	0	0	0	0	0	0	0	0	0	0	Nobody does it right.
1258	WALLACE	0	0	0	0	0	0	0	0	0	0	OK.
1259	TRUMP	0	0	0	0	0	0	0	0	0	0	And frankly, now we're going to do it right.
1260	WALLACE	0	0	0	0	0	0	0	0	0	0	All right.
1261	WALLACE	0	0	0	0	0	0	0	0	0	0	The one last area I want to get into with you in this debate is the fact that the biggest driver of our debt is entitlements, which is 60 percent of all federal spending.
1262	WALLACE	0	0	0	0	0	0	0	0	0	0	Now, the Committee for federal -- a Responsible Federal Budget has looked at both of your plans and they say neither of you has a serious plan that is going to solve the fact that Medicare's going to run out of money in the 2020s, Social Security is going to run out of money in the 2030s, and at that time, recipients are going to take huge cuts in their benefits.
1263	WALLACE	0	0	0	0	0	0	0	0	0	0	So, in effect, the final question I want to ask you in this regard is -- and let me start with you, Mr. Trump, would President Trump make a deal to save Medicare and Social Security that included both tax increases and benefit cuts, in effect, a grand bargain on entitlements?
1264	TRUMP	0	0	0	0	0	0	0	0	0	0	I'm cutting taxes.
1265	TRUMP	0	0	0	0	0	0	0	0	0	0	We're going to grow the economy.
1266	TRUMP	0	0	0	0	0	0	0	0	0	0	It's going to grow at a record rate of growth.
1267	WALLACE	0	0	0	0	0	0	0	0	0	0	That's not going to help in the entitlements.
1268	TRUMP	0	0	0	0	0	0	0	0	0	0	No, it's going to totally help you.
1269	TRUMP	1	0	0	0	0	1	0	0	0	0	And one thing we have to do: Repeal and replace the disaster known as Obamacare.
1270	TRUMP	1	0	0	0	0	0	1	0	0	0	It's destroying our country.
1271	TRUMP	1	0	0	0	0	0	1	0	0	0	It's destroying our businesses, our small business and our big businesses.
1272	TRUMP	0	0	0	0	0	0	0	0	0	0	We have to repeal and replace Obamacare.
1273	TRUMP	0	0	0	0	0	0	0	0	0	0	You take a look at the kind of numbers that that will cost us in the year '17, it is a disaster.
1274	TRUMP	0	0	0	0	0	0	0	0	0	0	If we don't repeal and replace -- now, it's probably going to die of its own weight.
1275	TRUMP	0	0	0	0	0	0	0	0	0	0	But Obamacare has to go.
1276	TRUMP	4	0	0	0	0	1	1	0	1	1	It's -- the premiums are going up 60 percent, 70 percent, 80 percent.
1277	TRUMP	4	0	1	0	0	0	0	1	1	1	Next year they're going to go up over 100 percent.
1278	TRUMP	0	0	0	0	0	0	0	0	0	0	And I'm really glad that the premiums have started -- at least the people see what's happening, because she wants to keep Obamacare and she wants to make it even worse, and it can't get any worse.
1279	TRUMP	0	0	0	0	0	0	0	0	0	0	Bad health care at the most expensive price.
1280	TRUMP	0	0	0	0	0	0	0	0	0	0	We have to repeal and replace Obamacare.
1281	WALLACE	0	0	0	0	0	0	0	0	0	0	And, Secretary Clinton, same question, because at this point, Social Security and Medicare are going to run out, the trust funds are going to run out of money.
1282	WALLACE	0	0	0	0	0	0	0	0	0	0	Will you as president entertain -- will you consider a grand bargain, a deal that includes both tax increases and benefit cuts to try to save both programs?
1283	CLINTON	0	0	0	0	0	0	0	0	0	0	Well, Chris, I am on record as saying that we need to put more money into the Social Security Trust Fund.
1284	CLINTON	0	0	0	0	0	0	0	0	0	0	That's part of my commitment to raise taxes on the wealthy.
1285	CLINTON	0	0	0	0	0	0	0	0	0	0	My Social Security payroll contribution will go up, as will Donald's, assuming he can't figure out how to get out of it.
1286	CLINTON	0	0	0	0	0	0	0	0	0	0	But what we want to do is to replenish the Social Security Trust Fund...
1287	TRUMP	0	0	0	0	0	0	0	0	0	0	Such a nasty woman.
1288	CLINTON	0	0	0	0	0	0	0	0	0	0	by making sure that we have sufficient resources, and that will come from either raising the cap and/or finding other ways to get more money into it.
1289	CLINTON	0	0	0	0	0	0	0	0	0	0	I will not cut benefits.
1290	CLINTON	0	0	0	0	0	0	0	0	0	0	I want to enhance benefits for low-income workers and for women who have been disadvantaged by the current Social Security system.
1291	CLINTON	0	0	0	0	0	0	0	0	0	0	But what Donald is proposing with these massive tax cuts will result in a $20 trillion additional national debt.
1292	CLINTON	0	0	0	0	0	0	0	0	0	0	That will have dire consequences for Social Security and Medicare.
1293	CLINTON	0	0	0	0	0	0	0	0	0	0	And I'll say something about the Affordable Care Act, which he wants to repeal.
1294	CLINTON	1	0	0	0	0	1	0	0	0	0	The Affordable Care Act extended the solvency of the Medicare Trust Fund.
1295	CLINTON	0	0	0	0	0	0	0	0	0	0	So if repeals it, our Medicare problem gets worse.
1296	CLINTON	0	0	0	0	0	0	0	0	0	0	What we need to do is go after...
1297	TRUMP	1	0	0	0	0	0	1	0	0	0	Your husband disagrees with you.
1298	CLINTON	0	0	0	0	0	0	0	0	0	0	the long-term health care drivers.
1299	CLINTON	0	0	0	0	0	0	0	0	0	0	We've got to get costs down, increase value, emphasize wellness.
1300	CLINTON	0	0	0	0	0	0	0	0	0	0	I have a plan for doing that.
1301	CLINTON	0	0	0	0	0	0	0	0	0	0	And I think that we will be able to get entitlement spending under control by with more resources and harder decisions.
1302	WALLACE	0	0	0	0	0	0	0	0	0	0	This is -- this is the final time, probably to both of your delight, that you're going to be on a stage together in this campaign.
1303	WALLACE	0	0	0	0	0	0	0	0	0	0	I would like to end it on a positive note.
1304	WALLACE	0	0	0	0	0	0	0	0	0	0	You had not agreed to closing statements, but it seems to me in a funny way that might make it more interesting because you haven't prepared closing statements.
1305	WALLACE	0	0	0	0	0	0	0	0	0	0	So I'd like you each to take -- and we're going to put a clock up, a minute, as the final question in the final debate, to tell the American people why they should elect you to be the next president.
1306	WALLACE	0	0	0	0	0	0	0	0	0	0	This is another new mini-segment.
1307	WALLACE	0	0	0	0	0	0	0	0	0	0	Secretary Clinton, it's your turn to go first.
1308	CLINTON	0	0	0	0	0	0	0	0	0	0	Well, I would like to say to everyone watching tonight that I'm reaching out to all Americans -- Democrats, Republicans, and independents -- because we need everybody to help make our country what it should be, to grow the economy, to make it fairer, to make it work for everyone.
1309	CLINTON	0	0	0	0	0	0	0	0	0	0	We need your talents, your skills, your commitments, your energy, your ambition.
1310	CLINTON	0	0	0	0	0	0	0	0	0	0	You know, I've been privileged to see the presidency up close.
1311	CLINTON	0	0	0	0	0	0	0	0	0	0	And I know the awesome responsibility of protecting our country and the incredible opportunity of working to try to make life better for all of you.
1312	CLINTON	0	0	0	0	0	0	0	0	0	0	I have made the cause of children and families really my life's work.
1313	CLINTON	0	0	0	0	0	0	0	0	0	0	That's what my mission will be in the presidency.
1314	CLINTON	0	0	0	0	0	0	0	0	0	0	I will stand up for families against powerful interests, against corporations.
1315	CLINTON	0	0	0	0	0	0	0	0	0	0	I will do everything that I can to make sure that you have good jobs, with rising incomes, that your kids have good educations from preschool through college.
1316	CLINTON	0	0	0	0	0	0	0	0	0	0	I hope you will give me a chance to serve as your president.
1317	WALLACE	0	0	0	0	0	0	0	0	0	0	Secretary Clinton, thank you.
1318	WALLACE	0	0	0	0	0	0	0	0	0	0	Mr. Trump?
1319	TRUMP	0	0	0	0	0	0	0	0	0	0	She's raising the money from the people she wants to control.
1320	TRUMP	0	0	0	0	0	0	0	0	0	0	Doesn't work that way.
1321	TRUMP	0	0	0	0	0	0	0	0	0	0	But when I started this campaign, I started it very strongly.
1322	TRUMP	0	0	0	0	0	0	0	0	0	0	"It's called ""Make America Great Again."""
1323	TRUMP	0	0	0	0	0	0	0	0	0	0	We're going to make America great.
1324	TRUMP	0	0	0	0	0	0	0	0	0	0	We have a depleted military.
1325	TRUMP	0	0	0	0	0	0	0	0	0	0	It has to be helped, has to be fixed.
1326	TRUMP	0	0	0	0	0	0	0	0	0	0	We have the greatest people on Earth in our military.
1327	TRUMP	0	0	0	0	0	0	0	0	0	0	We don't take care of our veterans.
1328	TRUMP	1	0	0	0	0	0	0	1	0	0	We take care of illegal immigrants, people that come into the country illegally, better than we take care of our vets.
1329	TRUMP	0	0	0	0	0	0	0	0	0	0	That can't happen.
1330	TRUMP	0	0	0	0	0	0	0	0	0	0	Our policemen and women are disrespected.
1331	TRUMP	0	0	0	0	0	0	0	0	0	0	We need law and order, but we need justice, too.
1332	TRUMP	2	0	0	0	0	0	1	1	0	0	Our inner cities are a disaster.
1333	TRUMP	2	0	0	0	0	1	0	1	0	0	You get shot walking to the store.
1334	TRUMP	1	0	0	0	0	0	0	1	0	0	They have no education.
1335	TRUMP	1	0	0	0	0	0	0	1	0	0	They have no jobs.
1336	TRUMP	0	0	0	0	0	0	0	0	0	0	I will do more for African-Americans and Latinos than she can ever do in 10 lifetimes.
1337	TRUMP	0	0	0	0	0	0	0	0	0	0	All she's done is talk to the African-Americans and to the Latinos, but they get the vote, and then they come back, they say, we'll see you in four years.
1338	TRUMP	0	0	0	0	0	0	0	0	0	0	We are going to make America strong again, and we are going to make America great again, and it has to start now.
1339	TRUMP	0	0	0	0	0	0	0	0	0	0	We cannot take four more years of Barack Obama, and that's what you get when you get her.
1340	WALLACE	0	0	0	0	0	0	0	0	0	0	Thank you both.
1341	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
1342	WALLACE	0	0	0	0	0	0	0	0	0	0	Secretary Clinton -- hold on just a moment, folks.
1343	WALLACE	0	0	0	0	0	0	0	0	0	0	Secretary Clinton, Mr. Trump, I want to thank you both for participating in all three of these debates.
1344	WALLACE	0	0	0	0	0	0	0	0	0	0	That brings to an end this year's debates sponsored by the Commission on Presidential Debates.
1345	WALLACE	0	0	0	0	0	0	0	0	0	0	We want to thank the University of Nevada, Las Vegas, and its students for having us.
1346	WALLACE	0	0	0	0	0	0	0	0	0	0	Now the decision is up to you.
1347	WALLACE	0	0	0	0	0	0	0	0	0	0	While millions have already voted, Election Day, November 8th, is just 20 days away.
1348	WALLACE	0	0	0	0	0	0	0	0	0	0	One thing everyone here can agree on: We hope you will go vote.
1349	WALLACE	0	0	0	0	0	0	0	0	0	0	It is one of the honors and obligations of living in this great country.
1350	WALLACE	0	0	0	0	0	0	0	0	0	0	Thank you, and good night.
